sedol,citicode,full_description,ismininv_monthly,reg_saver,closed_fund,fund_name,aims,description,company_id,company_name,sector_id,sector_name,unit_type,full_description_with_unit_type,initial_charge,annual_charge,vantage_charge,net_annual_charge,initial_saving,annual_saving,holding_fee,loaded,linksedol_code,restrict_ot,payment_frequency,payment_type,Wealth150,trustee,assumed_growth,assumed_growth2,valuation_point,comment,tracker,yieldreduct,yieldreduct2,launch_price,launch_currency,num_holdings,icvc,sicav,plusfund,standard_amc,standard_ocf,total_expenses,charge_source,valuation_frequency,val_info,lsmininv,yield,kiid,kiid_url,running_yield,historic_yield,distribution_yield,underlying_yield,gross_yield,gross_running_yield,loyalty_bonus,reg_saver_min_inv,lump_sum_min_inv,renewal_commission,initial_commission,fund_size,risk_rating,other_expenses,cost_segment,update_time,ref_date,perf3m,perf6m,perf12m,perf36m,perf60m,perf120m,perf0t12m,perf12t24m,perf24t36m,perf36t48m,perf48t60m,perf3m_reinv,perf6m_reinv,perf12m_reinv,perf36m_reinv,perf60m_reinv,perf120m_reinv,perf0t12m_reinv,perf12t24m_reinv,perf24t36m_reinv,perf36t48m_reinv,perf48t60m_reinv,ter,is_unit_trust,is_oeic,isaable,sippable,unwrapable,launchdate,sales_only,bid_price,offer_price,price_change,percent_change,updated,investment_pathway,is_advanced_investment,yahoo_timestamp,yahoo_symbol
BDD27K2,JOWC,Schroder Asian Alpha Plus (Class L),25.0,1,0,Schroders Asian Alpha Plus (Class L),"The Fund's investment objective is to maximise capital growth through investment in securities with the emphasis on companies in the Asia (ex Japan) region. Fixed interest securities and real estate investment trusts (REITs) may be included in the portfolio. Investments will be primarily in directly held transferable securities. The fund may also invest in collective investment schemes, cash, deposits, derivatives, warrants and money market instruments.",Asian Alpha Plus (Class L),108,Schroders,121,Asia Pacific Ex Japan,Income,Schroder Asian Alpha Plus (Class L) (Inc),0.0,0.92,0.0,0.88,0.0,0.04,0.0,0,B5V2VR3,0,Annually,Dividend,1,8,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,52,0,0,,0.0,0.92,0.88,N/a,Daily,,100.0,0.94,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=af991bdd-bd3a-4a73-85a6-ed48d36e456a&user=hl_website_documents,0.0,0.94,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,1730.9,,0.205,2,2026-09-10 06:02:00,0000-00-00,-0.25,28.04,42.86,82.49,58.65,,42.86,20.02,6.44,-4.59,-8.88,,,,,,,,,,,,0.88,1,0,1,1,1,2007-11-30 00:00:00,N,177.5,177.5,-1.0,-0.56,2026-09-10,N,N,1789210030,0P0000ZSZJ.L
B4Y8PY6,0WO1,Schroder Asian Discovery (Class Z),25.0,1,0,Schroders Asian Discovery (Class Z),"The fund aims to provide capital growth. The fund will be invested in shares of smaller-sized Asian (ex Japan) and selected emerging market companies. The fund may also invest in companies from outside the Asian and emerging markets, if those companies derive a significant portion of their business or growth from these regions. Smaller-sized companies are considered companies which, at the time of purchase, form the bottom 30% by market capitalization of each individual market. The fund has no bias to any industry. We believe smaller companies can provide higher growth prospects than larger companies over the longer term, due to the fact they are typically in the early stages of their development. Smaller companies are less researched than larger ones. We believe that our focus on finding companies that offer sustainable growth patterns and are trading on compelling valuations should reward the fund's investors. The fund may also invest in other financial instruments and hold cash on deposit. Derivatives may be used to achieve the investment objective and to reduce risk or manage the fund more efficiently.",Asian Discovery (Class Z),108,Schroders,121,Asia Pacific Ex Japan,Income,Schroder Asian Discovery (Class Z) (Inc),0.0,0.95,0.0,0.71,0.0,0.24,0.0,0,,0,Annually,Dividend,0,8,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,53,0,0,,0.0,0.95,0.95,N/a,Daily,,100.0,1.21,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=25fa647e-6c18-468f-9be7-33febbca32cd&user=hl_website_documents,0.0,1.21,0.0,0.0,0.0,0.0,0.24,25.0,100.0,0.24,0.0,163.9,5.0,0.2,1,2026-09-10 06:01:36,0000-00-00,6.33,13.07,14.74,34.4,25.15,,14.74,5.53,10.99,-0.11,-6.78,,,,,,,,,,,,0.95,1,0,1,1,1,2012-03-15 00:00:00,,121.8,121.8,-0.8,-0.65,2026-09-10,N,N,1789210032,0P0000VGH3.L
B5ZS9V7,0WO2,Schroder Asian Discovery (Class Z),25.0,1,0,Schroders Asian Discovery (Class Z),"The fund aims to provide capital growth. The fund will be invested in shares of smaller-sized Asian (ex Japan) and selected emerging market companies. The fund may also invest in companies from outside the Asian and emerging markets, if those companies derive a significant portion of their business or growth from these regions. Smaller-sized companies are considered companies which, at the time of purchase, form the bottom 30% by market capitalization of each individual market. The fund has no bias to any industry. We believe smaller companies can provide higher growth prospects than larger companies over the longer term, due to the fact they are typically in the early stages of their development. Smaller companies are less researched than larger ones. We believe that our focus on finding companies that offer sustainable growth patterns and are trading on compelling valuations should reward the fund's investors. The fund may also invest in other financial instruments and hold cash on deposit. Derivatives may be used to achieve the investment objective and to reduce risk or manage the fund more efficiently.",Asian Discovery (Class Z),108,Schroders,121,Asia Pacific Ex Japan,Accumulation,Schroder Asian Discovery (Class Z) (Acc),0.0,0.95,0.0,0.71,0.0,0.24,0.0,0,,0,Annually,Dividend,0,8,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,53,0,0,,0.0,0.95,0.95,N/a,Daily,,100.0,1.21,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=2e4b74d7-9018-4b22-9a29-9ff8cbef5d30&user=hl_website_documents,0.0,1.21,0.0,0.0,0.0,0.0,0.24,25.0,100.0,0.24,0.0,163.9,5.0,0.2,1,2026-09-10 06:01:36,0000-00-00,6.33,12.98,14.67,34.38,25.17,,14.67,5.55,11.03,-0.18,-6.68,,,,,,,,,,,,0.95,1,0,1,1,1,2012-03-15 00:00:00,,145.3,145.3,-0.9,-0.62,2026-09-10,N,N,1789210034,0P0000VGH4.L
BDD2973,JOWH,Schroder Asian Income (Class L),25.0,1,0,Schroders Asian Income (Class L),"The Funds investment objective is to provide a growing income and capital growth for investors over the long term primarily through investment in equity and equity related securities of Asian companies which offer attractive yields and growing dividend payments. The emphasis of the fund will be investment in the Asia Pacific excluding Japan (including Australia and New Zealand) region. Investment will be in directly held transferable securities. The Fund may also invest in collective investment schemes, warrants and money market instruments.",Asian Income (Class L),108,Schroders,121,Asia Pacific Ex Japan,Accumulation,Schroder Asian Income (Class L) (Acc),0.0,0.9,0.0,0.82,0.0,0.08,0.0,0,B5BJ7M1,0,Bi-annually,Dividend,0,8,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,56,0,0,,0.0,0.9,0.82,N/a,Daily,,100.0,2.73,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=a40006d2-9b20-4722-b5d2-79bab627c8b0&user=hl_website_documents,0.0,2.73,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,1191.9,,0.145,2,2026-09-10 06:02:00,0000-00-00,3.41,23.71,47.74,97.41,97.98,,47.74,18.82,12.45,-2.88,3.27,,,,,,,,,,,,0.82,1,0,1,1,1,1990-02-19 00:00:00,,205.6,205.6,-0.5,-0.24,2026-09-10,N,N,1789210036,0P0000ZSYE.L
BDD2984,JOWI,Schroder Asian Income (Class L),25.0,1,0,Schroders Asian Income (Class L),"The Funds investment objective is to provide a growing income and capital growth for investors over the long term primarily through investment in equity and equity related securities of Asian companies which offer attractive yields and growing dividend payments. The emphasis of the fund will be investment in the Asia Pacific excluding Japan (including Australia and New Zealand) region. Investment will be in directly held transferable securities. The Fund may also invest in collective investment schemes, warrants and money market instruments.",Asian Income (Class L),108,Schroders,121,Asia Pacific Ex Japan,Income,Schroder Asian Income (Class L) (Inc),0.0,0.9,0.0,0.82,0.0,0.08,0.0,0,B559X85,0,Bi-annually,Dividend,0,8,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,56,0,0,,0.0,0.9,0.82,N/a,Daily,,100.0,2.73,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=209af120-b40e-4cf6-981e-2428701bdfae&user=hl_website_documents,0.0,2.73,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,1191.9,,0.145,2,2026-09-10 06:02:00,0000-00-00,3.47,23.71,47.75,97.49,98.0,,47.75,18.84,12.48,-2.94,3.3,,,,,,,,,,,,0.82,1,0,1,1,1,1990-02-19 00:00:00,,123.3,123.3,-0.3,-0.24,2026-09-10,N,N,1789210038,0P0000ZSYD.L
BDD29D9,JOWD,Schroder Asian Income Maximiser (Class L),25.0,1,0,Schroders Asian Income Maximiser (Class L),"The fund's investment objective is to provide income with potential for capital growth primarily through investment in equity and equity related securities of Asian (ex Japan) companies. In order to generate additional income, the Manager may selectively sell short dated call options over securities or portfolios of securities held by the fund, or indices, by setting individual target 'strike' prices at which those securities may be sold in the future. The Manager is also permitted to sell put options on securities or portfolios of securities which are not held by the fund, or indices, at target prices that are pre-set below the current market level. The Manager may also, for the purpose of efficient management, use derivative instruments which replicate the performance of a basket of short dated call options or a combination of equity securities and short dated call options. Investment will primarily be in directly held transferable securities. The fund may also invest in collective investment schemes, cash, deposits, warrants, money market instruments and derivatives. In particular, the fund may buy or sell over the counter and exchange traded derivatives, and enter into total returns swaps. The fund will use derivative instruments for investment purposes as well as for efficient portfolio management.",Asian Income Maximiser (Class L),108,Schroders,121,Asia Pacific Ex Japan,Accumulation,Schroder Asian Income Maximiser (Class L) (Acc),0.0,0.9,0.0,0.82,0.0,0.08,0.0,0,B581S49,0,Quarterly,Dividend,0,8,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,286,0,0,,0.0,0.9,0.82,N/a,Daily,,100.0,6.67,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=48d5a25e-2bd8-4372-8549-e802c75504f3&user=hl_website_documents,0.0,6.67,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,247.8,,0.145,2,2026-09-10 06:02:00,0000-00-00,3.57,19.27,36.06,68.57,72.94,,36.06,14.8,7.92,-2.54,5.27,,,,,,,,,,,,0.82,1,0,1,1,1,2010-06-01 00:00:00,,147.8,147.8,-0.1,-0.07,2026-09-10,N,N,1789210039,0P0000ZSZI.L
BDD29F1,JOWE,Schroder Asian Income Maximiser (Class L),25.0,1,0,Schroders Asian Income Maximiser (Class L),"The fund's investment objective is to provide income with potential for capital growth primarily through investment in equity and equity related securities of Asian (ex Japan) companies. In order to generate additional income, the Manager may selectively sell short dated call options over securities or portfolios of securities held by the fund, or indices, by setting individual target 'strike' prices at which those securities may be sold in the future. The Manager is also permitted to sell put options on securities or portfolios of securities which are not held by the fund, or indices, at target prices that are pre-set below the current market level. The Manager may also, for the purpose of efficient management, use derivative instruments which replicate the performance of a basket of short dated call options or a combination of equity securities and short dated call options. Investment will primarily be in directly held transferable securities. The fund may also invest in collective investment schemes, cash, deposits, warrants, money market instruments and derivatives. In particular, the fund may buy or sell over the counter and exchange traded derivatives, and enter into total returns swaps. The fund will use derivative instruments for investment purposes as well as for efficient portfolio management.",Asian Income Maximiser (Class L),108,Schroders,121,Asia Pacific Ex Japan,Income,Schroder Asian Income Maximiser (Class L) (Inc),0.0,0.9,0.0,0.82,0.0,0.08,0.0,0,B52QVQ3,0,Quarterly,Dividend,0,8,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,286,0,0,,0.0,0.9,0.82,N/a,Daily,,100.0,6.67,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=cf0ff4c9-40e9-469a-8ee3-305e65c8d7a2&user=hl_website_documents,0.0,6.67,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,247.8,,0.145,2,2026-09-10 06:02:00,0000-00-00,3.6,19.23,36.14,68.56,72.96,,36.14,14.73,7.92,-2.54,5.29,,,,,,,,,,,,0.82,1,0,1,1,1,2010-06-01 00:00:00,,58.1,58.1,-0.06,-0.1,2026-09-10,N,N,1789210041,0P0000ZSZH.L
BF77ZS1,QWDT,Schroder Blended Portfolio 3 (Class F),25.0,1,0,Schroders Blended Portfolio 3 (Class F),"The Fund aims to provide capital growth and income by investing in a diversified range of assets and markets worldwide with a target average
volatility (a measure of how much the Fund's returns may vary over a year) over a rolling three year period of between 5% to 7% per annum",Blended Portfolio 3 (Class F),108,Schroders,137,Mixed Investment 0-35% Shares,Accumulation,Schroder Blended Portfolio 3 (Class F) (Acc),0.0,0.51,0.0,0.51,0.0,0.0,0.0,0,,0,Annually,No income,0,0,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,45,0,0,,0.0,0.51,0.51,N/a,Daily,,100.0,0.0,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=b43c4b69-6ac9-43a1-b27c-2aeeeeddb150&user=hl_website_documents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,58.9,,0.31,2,2026-09-10 06:02:18,0000-00-00,1.11,2.75,6.54,23.28,15.71,,6.54,6.14,9.01,0.0,-6.14,,,,,,,,,,,,0.51,1,0,1,1,1,2020-03-19 00:00:00,N,70.14,70.14,-0.19,-0.27,2026-09-10,N,N,1789210042,0P0001JKE5.L
BF77ZT2,QWDS,Schroder Blended Portfolio 4 (Class F),25.0,1,0,Schroders Blended Portfolio 4 (Class F),"The Fund aims to provide capital growth and income by investing in a diversified range of assets and markets worldwide with a target average
volatility (a measure of how much the Fund's returns may vary over a year) over a rolling three year period of between 7% to 8% per annum.",Blended Portfolio 4 (Class F),108,Schroders,131,Mixed Investment 20-60% Shares,Accumulation,Schroder Blended Portfolio 4 (Class F) (Acc),0.0,0.53,0.0,0.53,0.0,0.0,0.0,0,,0,Annually,No income,0,0,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,45,0,0,,0.0,0.53,0.53,N/a,Daily,,100.0,0.0,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=8cf06344-71e2-4bd5-a915-1fb03126f6e8&user=hl_website_documents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,218.1,,0.33,1,2026-09-10 06:02:18,0000-00-00,1.85,4.78,10.21,30.81,24.07,,10.21,8.05,9.85,0.66,-5.77,,,,,,,,,,,,0.53,1,0,1,1,1,2020-03-19 00:00:00,N,79.93,79.93,-0.27,-0.34,2026-09-10,N,N,1789210045,0P0001JKE6.L
BF77ZV4,QWDR,Schroder Blended Portfolio 5 (Class F),25.0,1,0,Schroders Blended Portfolio 5 (Class F),"The Fund aims to provide capital growth and income by investing in a diversified range of assets and markets worldwide with a target average
volatility (a measure of how much the Fund's returns may vary over a year) over a rolling three year period of between 8% to 9% per annum.",Blended Portfolio 5 (Class F),108,Schroders,131,Mixed Investment 20-60% Shares,Accumulation,Schroder Blended Portfolio 5 (Class F) (Acc),0.0,0.56,0.0,0.56,0.0,0.0,0.0,0,,0,Annually,No income,0,0,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,44,0,0,,0.0,0.56,0.56,N/a,Daily,,100.0,0.0,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=79643aab-81a6-458f-951a-6e26e3682a6d&user=hl_website_documents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,424.4,,0.36,1,2026-09-10 06:02:18,0000-00-00,2.4,6.14,12.66,35.8,29.56,,12.66,9.4,10.18,1.16,-5.69,,,,,,,,,,,,0.56,1,0,1,1,1,2020-03-19 00:00:00,N,87.01,87.01,-0.35,-0.4,2026-09-10,N,N,1789210046,0P0001JKE7.L
BF77ZW5,QWDU,Schroder Blended Portfolio 6 (Class Z),25.0,1,0,Schroders Blended Portfolio 6 (Class Z),"The Fund aims to provide capital growth and income by investing in a diversified range of assets and markets worldwide with a target average
volatility (a measure of how much the Fund's returns may vary over a year) over a rolling three year period of between 9% to 10% per annum",Blended Portfolio 6 (Class Z),108,Schroders,107,Mixed Investment 40-85% Shares,Accumulation,Schroder Blended Portfolio 6 (Class Z) (Acc),0.0,0.55,0.0,0.55,0.0,0.0,0.0,0,,0,Annually,No income,0,0,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,44,0,0,,0.0,0.55,0.55,N/a,Daily,,100.0,0.0,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=4a4a340f-cc6a-49c3-af68-b1824085b9e6&user=hl_website_documents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,619.1,,0.55,2,2026-09-10 06:02:18,0000-00-00,3.04,7.67,15.59,41.62,37.18,,15.59,10.59,10.79,2.13,-5.15,,,,,,,,,,,,0.55,1,0,1,1,1,2020-03-19 00:00:00,N,96.72,96.72,-0.42,-0.43,2026-09-10,N,N,1789210049,0P0001JKE8.L
BF782N8,DZ0R,Schroder Blended Portfolio 6 (Class Z),25.0,1,0,Schroders Blended Portfolio 6 (Class Z),"The Fund aims to provide capital growth and income by investing in a diversified range of assets and markets worldwide with a target average
volatility (a measure of how much the Fund's returns may vary over a year) over a rolling three year period of between 9% to 10% per annum",Blended Portfolio 6 (Class Z),108,Schroders,107,Mixed Investment 40-85% Shares,Income,Schroder Blended Portfolio 6 (Class Z) (Inc),0.0,0.55,0.0,0.55,0.0,0.0,0.0,0,,0,Annually,No income,0,0,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,44,0,0,,0.0,0.55,0.55,N/a,Daily,,100.0,0.0,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=de7ccce9-0331-4280-881c-ef62ecc4d705&user=hl_website_documents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,619.1,,0.55,2,2026-09-10 06:01:49,0000-00-00,3.05,7.67,15.6,41.65,37.16,,15.6,10.58,10.82,2.12,-5.18,,,,,,,,,,,,0.55,1,0,1,1,1,2020-03-19 00:00:00,N,66.95,66.95,-0.3,-0.45,2026-09-10,N,N,1789210051,0P0001MJKL.L
BF77ZX6,QWDQ,Schroder Blended Portfolio 7 (Class Z),25.0,1,0,Schroders Blended Portfolio 7 (Class Z),"The Fund aims to provide capital growth and income by investing in a diversified range of assets and markets worldwide with a target average
volatility (a measure of how much the Fund's returns may vary over a year) over a rolling three year period of between 10% to 11% per annum",Blended Portfolio 7 (Class Z),108,Schroders,107,Mixed Investment 40-85% Shares,Accumulation,Schroder Blended Portfolio 7 (Class Z) (Acc),0.0,0.57,0.0,0.57,0.0,0.0,0.0,0,,0,Annually,No income,0,0,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,44,0,0,,0.0,0.57,0.57,N/a,Daily,,100.0,1.39,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=c13f3752-d364-4f74-a7d3-5494e6a3a946&user=hl_website_documents,0.0,1.39,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,560.1,,0.37,2,2026-09-10 06:02:18,0000-00-00,3.49,9.04,18.31,47.54,45.47,,18.31,12.17,11.18,2.92,-4.2,,,,,,,,,,,,0.57,1,0,1,1,1,2020-03-19 00:00:00,N,109.2,109.2,-0.6,-0.55,2026-09-10,N,N,1789210053,0P0001JKE9.L
BF782P0,W9LY,Schroder Blended Portfolio 7 (Class Z),25.0,1,0,Schroders Blended Portfolio 7 (Class Z),"The Fund aims to provide capital growth and income by investing in a diversified range of assets and markets worldwide with a target average
volatility (a measure of how much the Fund's returns may vary over a year) over a rolling three year period of between 10% to 11% per annum",Blended Portfolio 7 (Class Z),108,Schroders,107,Mixed Investment 40-85% Shares,Income,Schroder Blended Portfolio 7 (Class Z) (Inc),0.0,0.57,0.0,0.57,0.0,0.0,0.0,0,,0,Annually,No income,0,0,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,44,0,0,,0.0,0.57,0.57,N/a,Daily,,100.0,1.39,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=da0db706-bab0-4083-ad79-0f42bf9c7f34&user=hl_website_documents,0.0,1.39,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,560.1,,0.37,2,2026-09-10 06:02:24,0000-00-00,3.44,9.0,18.3,47.51,45.4,,18.3,12.18,11.16,2.94,-4.25,,,,,,,,,,,,0.57,1,0,1,1,1,2020-03-19 00:00:00,N,71.8,71.8,-0.36,-0.5,2026-09-10,N,N,1789210055,0P0001MJKM.L
BF77ZY7,QWDP,Schroder Blended Portfolio 8 (Class Z),25.0,1,0,Schroders Blended Portfolio 8 (Class Z),"The Fund aims to provide capital growth and income by investing in a diversified range of assets and markets worldwide with a target average
volatility (a measure of how much the Fund's returns may vary over a year) over a rolling three year period of between 11% to 12% per annum",Blended Portfolio 8 (Class Z),108,Schroders,115,Flexible Investment,Accumulation,Schroder Blended Portfolio 8 (Class Z) (Acc),0.0,0.57,0.0,0.57,0.0,0.0,0.0,0,,0,Annually,No income,0,0,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,44,0,0,,0.0,0.57,0.57,N/a,Daily,,100.0,0.0,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=b081061d-6856-4db6-a3d2-7e2340b5f722&user=hl_website_documents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,231.7,,0.37,1,2026-09-10 06:02:18,0000-00-00,3.82,10.08,20.66,52.02,49.01,,20.66,12.99,11.5,3.78,-5.54,,,,,,,,,,,,0.57,1,0,1,1,1,2020-03-19 00:00:00,N,116.2,116.2,-0.7,-0.6,2026-09-10,N,N,1789210056,0P0001JKEA.L
BF78551,PKW3,Schroder Cazenove GBP Growth (Class Z),25.0,1,0,Schroders Cazenove GBP Growth (Class Z),,Cazenove GBP Growth (Class Z),108,Schroders,48,Unclassified,Income,Schroder Cazenove GBP Growth (Class Z) (Inc),0.0,1.1,0.0,1.1,0.0,0.0,0.0,0,,0,N/a,Dividend,0,0,0.0,0.0,12:00,,0,0.0,0.0,0.0,,0,0,0,,0.0,1.1,1.1,N/a,Daily,,100.0,0.0,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=5496f06f-2fa1-4c5e-a35b-30ee3c377878&user=hl_website_documents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,,0.33,6,2026-09-10 06:02:14,0000-00-00,2.07,9.38,16.96,42.23,35.4,,16.96,10.84,9.72,-1.31,-3.54,,,,,,,,,,,,1.1,1,0,1,1,1,0000-00-00 00:00:00,N,81.89,81.89,-0.22,-0.27,2026-09-10,N,N,1789210058,0P0001FJM5.L
BF78562,PKW4,Schroder Cazenove GBP Growth (Class Z),25.0,1,0,Schroders Cazenove GBP Growth (Class Z),,Cazenove GBP Growth (Class Z),108,Schroders,48,Unclassified,Accumulation,Schroder Cazenove GBP Growth (Class Z) (Acc),0.0,1.1,0.0,1.1,0.0,0.0,0.0,0,,0,N/a,Dividend,0,0,0.0,0.0,12:00,,0,0.0,0.0,0.0,,0,0,0,,0.0,1.1,1.1,N/a,Daily,,100.0,0.0,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=b4bea342-77d9-4ed1-9863-43b7069a3935&user=hl_website_documents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,,0.33,6,2026-09-10 06:02:14,0000-00-00,2.07,9.39,16.97,42.23,35.4,,16.97,10.84,9.7,-1.32,-3.52,,,,,,,,,,,,1.1,1,0,1,1,1,0000-00-00 00:00:00,N,86.69,86.69,-0.24,-0.28,2026-09-10,N,N,1789210059,0P0001FJM6.L
B76V8C3,0HDD,Schroder European (Class Z),25.0,1,0,Schroders European (Class Z),"The funds investment objective is to achieve capital growth through investment in European stock markets, excluding the UK. The core of investment will be in the larger market capitalisation stocks in the major European markets. The remainder of the portfolio will consist of investments in medium market capitalisation stocks and those drawn from the smaller European markets. The fund may also invest in a wide range of investments including transferable securities, collective investment schemes, warrants and money market instruments.",European (Class Z),108,Schroders,111,Europe Excluding UK,Accumulation,Schroder European (Class Z) (Acc),0.0,0.92,0.0,0.82,0.0,0.1,0.0,0,BDD2CB8,0,Annually,Dividend,0,8,0.0,0.0,12:00,,0,0.0,0.0,0.5,GBP,67,0,0,N,0.0,0.92,0.92,N/a,Daily,,100.0,1.47,1,https://www.fundslibrary.co.uk/FundsLibrary.DataRetrieval//Documents.aspx?type=point_of_sale&id=6ed565c4-8c1c-4aea-bbda-e2d89ccd4914&user=hl_website_documents,0.0,1.47,0.0,0.0,0.0,0.0,0.1,25.0,100.0,0.1,0.0,383.0,,0.17,2,2026-09-10 06:01:36,0000-00-00,0.47,8.71,12.79,55.17,41.64,,12.79,20.74,13.94,3.42,-11.74,,,,,,,,,,,,0.92,1,0,1,1,1,1987-04-30 00:00:00,N,216.3,216.3,0.3,0.14,2026-09-10,N,N,1789210062,0P0000UL96.L
